LayerID, SRAM IFMAP Start Cycle, SRAM IFMAP Stop Cycle, SRAM IFMAP Reads, SRAM Filter Start Cycle, SRAM Filter Stop Cycle, SRAM Filter Reads, SRAM OFMAP Start Cycle, SRAM OFMAP Stop Cycle, SRAM OFMAP Writes, DRAM IFMAP Start Cycle, DRAM IFMAP Stop Cycle, DRAM IFMAP Reads, DRAM Filter Start Cycle, DRAM Filter Stop Cycle, DRAM Filter Reads, DRAM OFMAP Start Cycle, DRAM OFMAP Stop Cycle, DRAM OFMAP Writes,
0, 129.0, 11533.0, 21168128.0, 1.0, 11210.0, 98304, 255.0, 11595.0, 150528, -2622.0, 10491.0, 655500, -2622.0, -1.0, 131100, 10878.0, 12048.0, 150528,
1, 129.0, 8581.0, 52240384.0, 97.0, 7766.0, 25088, 255.0, 8691.0, 614656, -2008.0, -1.0, 100400, -574.0, -1.0, 28700, 1724.0, 13231.0, 614674,
2, 129.0, 541795.0, 14925824.0, 1.0, 541004.0, 25088, 255.0, 541977.0, 200704, -2622.0, 540337.0, 27137700, -1004.0, -1.0, 50200, 477982.0, 543433.0, 200704,
3, 129.0, 1819539.0, 169345024.0, 1.0, 1819216.0, 2097152, 255.0, 1819665.0, 3211264, -2622.0, 1817738.0, 90983400, -2622.0, 445909.0, 22418100, 69184.0, 1820975.0, 3211264,
4, 129.0, 479712.0, 169345024.0, 1.0, 479389.0, 2097152, 255.0, 479838.0, 3211264, -2622.0, 236069.0, 11930100, -2622.0, 472139.0, 23729100, 9630.0, 481148.0, 3211264,
