LayerID, Avg IFMAP SRAM BW, Avg FILTER SRAM BW, Avg OFMAP SRAM BW, Avg IFMAP DRAM BW, Avg FILTER DRAM BW, Avg OFMAP DRAM BW,
0, 32.499748110831234, 10.612162648434689, 32.499748110831234, 50.0, 50.0, 49.998228520814884,
1, 32.5018409927724, 10.263739260875495, 31.432701486431203, 50.0, 50.0, 49.999132321041216,
2, 31.432701486431203, 10.263739260875495, 32.5018409927724, 50.0, 50.0, 49.99706314243759,
3, 17.96589501951911, 5.866414700251138, 17.96589501951911, 50.0, 49.9953646190644, 18.32810954233909,
4, 8.434644250064498, 2.7541695510414685, 8.434644250064498, 49.99529033075833, 49.9953646190644, 8.513635897671557,
