LayerID, Total Cycles, Stall Cycles, Overall Util %, Mapping Efficiency %, Compute Util %,
0, 18527, 0, 50.77994278620392, 100.0, 43.652561247216006,
1, 12661, 0, 75.85498775768107, 94.23076923076923, 71.24100586009939,
2, 13257, 596, 72.44474617183374, 94.23076923076923, 71.24100586009939,
3, 887656, 492393, 22.610560847896032, 100.0, 43.65256124721658,
4, 887656, 492393, 22.610560847896032, 100.0, 43.65256124721658,
