LayerID, Avg IFMAP SRAM BW, Avg FILTER SRAM BW, Avg OFMAP SRAM BW, Avg IFMAP DRAM BW, Avg FILTER DRAM BW, Avg OFMAP DRAM BW,
0, 32.499163383170504, 10.611971716953635, 32.499163383170504, 50.0, 50.0, 152.6653144016227,
1, 51.51946923623726, 3.963036095095174, 48.547192164915884, 50.0, 50.0, 145.68760369755867,
2, 46.3646375499736, 3.784868371426416, 49.203288828543414, 49.99761598245363, 50.0, 131.2186682760008,
3, 14.470758942653461, 4.725145777192966, 14.470758942653461, 49.995338133642996, 49.99529178422307, 14.65061208382235,
4, 14.470758942653461, 4.725145777192966, 14.470758942653461, 50.0, 49.99529178422307, 14.65061208382235,
