LayerID, Total Cycles, Stall Cycles, Overall Util %, Mapping Efficiency %, Compute Util %,
0, 3473, 0, 101.58364526346098, 56.315104166666664, 43.65256124721605,
1, 7333, 0, 49.11359607254875, 27.133018092105267, 21.1083108662525,
2, 3859, 0, 93.32728686188132, 52.75390625000001, 40.37861915367485,
3, 27791, 0, 101.55805836421864, 55.517578125, 43.65256124721599,
4, 27791, 0, 101.55805836421864, 55.305989583333336, 43.65256124721599,
