LayerID, Total Cycles, Stall Cycles, Overall Util %, Mapping Efficiency %, Compute Util %,
0, 4623, 0, 50.8760545100584, 58.0078125, 20.851063829787233,
1, 8161, 0, 29.42041416493077, 16.322544642857142, 13.263727764887859,
2, 20237, 15574, 11.864406779661017, 28.411865234375, 23.211523588553753,
3, 227947, 153964, 22.01213439966308, 75.244140625, 27.801418439716407,
4, 169294, 95311, 29.63838056871478, 75.35400390625, 27.801418439716407,
