LayerID, SRAM IFMAP Start Cycle, SRAM IFMAP Stop Cycle, SRAM IFMAP Reads, SRAM Filter Start Cycle, SRAM Filter Stop Cycle, SRAM Filter Reads, SRAM OFMAP Start Cycle, SRAM OFMAP Stop Cycle, SRAM OFMAP Writes, DRAM IFMAP Start Cycle, DRAM IFMAP Stop Cycle, DRAM IFMAP Reads, DRAM Filter Start Cycle, DRAM Filter Stop Cycle, DRAM Filter Reads, DRAM OFMAP Start Cycle, DRAM OFMAP Stop Cycle, DRAM OFMAP Writes,
0, 65.0, 45048.0, 602112, 1.0, 44789.0, 196608, 127.0, 45110.0, 602112, -656.0, 44018.0, 2230400, -656.0, 30878.0, 1574400, 1050.0, 45355.0, 602112,
1, 65.0, 23747.0, 652288, 1.0, 22122.0, 50176, 127.0, 23761.0, 614656, -656.0, 23651.0, 1213600, -656.0, 656.0, 65600, 764.0, 24305.0, 614656,
2, 65.0, 37631.0, 614656, 1.0, 36832.0, 50176, 127.0, 37741.0, 652288, -656.0, 36791.0, 1869600, -656.0, 656.0, 65600, 764.0, 38332.0, 652673,
3, 65.0, 54611129.0, 12845056, 1.0, 54610870.0, 4194304, 127.0, 54611191.0, 12845056, -656.0, 3827681.0, 191125600, -656.0, 54610496.0, 2726401600, 1050.0, 54611838.0, 12845056,
4, 65.0, 54611129.0, 12845056, 1.0, 54610870.0, 4194304, 127.0, 54611191.0, 12845056, -656.0, 920456.0, 45985600, -656.0, 54610496.0, 2726401600, 1050.0, 54611838.0, 12845056,
