LayerID, Avg IFMAP SRAM BW, Avg FILTER SRAM BW, Avg OFMAP SRAM BW, Avg IFMAP DRAM BW, Avg FILTER DRAM BW, Avg OFMAP DRAM BW,
0, 13.347639104411439, 4.358412768787408, 13.347639104411439, 49.92501398992725, 49.92547962581259, 13.589852390195459,
1, 27.396698727372, 2.1074383636440004, 25.816119954639003, 49.92595030442653, 49.96191926884996, 26.10891173222326,
2, 16.286160939031824, 1.3294825256352507, 17.28327283325826, 49.92522965178381, 49.96191926884996, 17.372647661635924,
3, 0.23520922662170105, 0.076803012774433, 0.23520922662170105, 49.92390953985777, 49.92389741340931, 0.2352109580398115,
4, 0.23520922662170105, 0.076803012774433, 0.23520922662170105, 49.9239506987742, 49.92389741340931, 0.2352109580398115,
