LayerID, SRAM IFMAP Start Cycle, SRAM IFMAP Stop Cycle, SRAM IFMAP Reads, SRAM Filter Start Cycle, SRAM Filter Stop Cycle, SRAM Filter Reads, SRAM OFMAP Start Cycle, SRAM OFMAP Stop Cycle, SRAM OFMAP Writes, DRAM IFMAP Start Cycle, DRAM IFMAP Stop Cycle, DRAM IFMAP Reads, DRAM Filter Start Cycle, DRAM Filter Stop Cycle, DRAM Filter Reads, DRAM OFMAP Start Cycle, DRAM OFMAP Stop Cycle, DRAM OFMAP Writes,
0, 129.0, 9121.0, 401408, 1.0, 8798.0, 196608, 255.0, 9183.0, 301056, -4015.0, -1.0, 200750, -5243.0, -1.0, 262150, 9247.0, 15268.0, 301056,
1, 129.0, 7971.0, 351232, 65.0, 7124.0, 50176, 255.0, 8049.0, 614656, -2008.0, -1.0, 100400, -1147.0, -1.0, 57350, 8161.0, 20454.0, 614656,
2, 129.0, 7923.0, 614656, 1.0, 7124.0, 50176, 255.0, 8097.0, 351232, -14050.0, -1.0, 702500, -2008.0, -1.0, 100400, 8161.0, 15185.0, 351232,
3, 129.0, 147841.0, 6422528, 1.0, 147518.0, 4194304, 255.0, 147967.0, 6422528, -16057.0, -1.0, 802850, -52429.0, 52429.0, 5242900, 60526.0, 171559.0, 6422528,
4, 129.0, 147841.0, 6422528, 1.0, 147518.0, 4194304, 255.0, 147967.0, 6422528, -4015.0, -1.0, 200750, -52429.0, 52429.0, 5242900, 60526.0, 171559.0, 6422528,
