LayerID, Avg IFMAP SRAM BW, Avg FILTER SRAM BW, Avg OFMAP SRAM BW, Avg IFMAP DRAM BW, Avg FILTER DRAM BW, Avg OFMAP DRAM BW,
0, 43.409538228614686, 21.261814642586785, 32.557153671461016, 50.0, 50.0, 49.99269345732315,
1, 43.03786300698444, 6.1482661438549195, 75.31626026222277, 50.0, 50.0, 49.996421018382954,
2, 75.31626026222277, 6.1482661438549195, 43.03786300698444, 50.0, 50.0, 49.99743772241993,
3, 43.405137632039576, 28.346212331127887, 43.405137632039576, 50.0, 49.999523169208175, 57.84289496910856,
4, 43.405137632039576, 28.346212331127887, 43.405137632039576, 50.0, 49.999523169208175, 57.84289496910856,
