LayerID, Total Cycles, Stall Cycles, Overall Util %, Mapping Efficiency %, Compute Util %,
0, 25237, 21770, 6.9897372904861905, 44.7265625, 20.851063829787233,
1, 5779, 0, 15.580117667416507, 14.16015625, 6.385638297872339,
2, 5331, 2442, 16.88942037141249, 28.531494140625004, 12.858156028368795,
3, 442531, 400916, 6.377858274335583, 61.930338541666664, 27.801418439716347,
4, 722105, 680490, 3.908572852978445, 62.3046875, 27.801418439716347,
