LayerID, Total Cycles, Stall Cycles, Overall Util %, Mapping Efficiency %, Compute Util %,
0, 4623, 0, 50.8760545100584, 46.38671875, 20.851063829787233,
1, 8161, 0, 29.42041416493077, 13.657924107142858, 13.263727764887859,
2, 20241, 15578, 11.862062151079492, 24.3743896484375, 23.211523588553753,
3, 227949, 153966, 22.011941267564236, 64.404296875, 27.801418439716407,
4, 118157, 44174, 42.46553314657616, 61.6943359375, 27.801418439716407,
