LayerID, Total Cycles, Stall Cycles, Overall Util %, Mapping Efficiency %, Compute Util %,
0, 9247, 0, 25.435276305828918, 75.0, 20.851063829787233,
1, 8161, 0, 29.42041416493077, 43.75, 26.527455529775718,
2, 16737, 8576, 14.345462149728148, 43.75, 26.527455529775718,
3, 689534, 541567, 7.276798533502336, 100.0, 27.801418439716446,
4, 689534, 541567, 7.276798533502336, 100.0, 27.801418439716446,
