LayerID, Avg IFMAP SRAM BW, Avg FILTER SRAM BW, Avg OFMAP SRAM BW, Avg IFMAP DRAM BW, Avg FILTER DRAM BW, Avg OFMAP DRAM BW,
0, 43.409538228614686, 21.261814642586785, 32.557153671461016, 50.0, 50.0, 49.99269345732315,
1, 43.03786300698444, 6.1482661438549195, 75.31626026222277, 50.0, 50.0, 168.6299039780521,
2, 36.724383103304056, 2.9979088247595147, 20.985361773316605, 49.99761598245363, 50.0, 49.99743772241993,
3, 9.31430212288299, 6.082809549637871, 9.31430212288299, 49.99544889104645, 49.99530668224153, 9.443644223558646,
4, 9.31430212288299, 6.082809549637871, 9.31430212288299, 50.0, 49.99530668224153, 9.443644223558646,
