LayerID, Total Cycles, Stall Cycles, Overall Util %, Mapping Efficiency %, Compute Util %,
0, 42995, 31512, 21.43505058727759, 62.174479166666664, 33.464052287581694,
1, 239961, 194026, 15.36249640566592, 63.094075520833336, 33.46405228758167,
2, 212463124, 212417189, 0.017350775657426556, 63.997395833333336, 33.46405228758167,
3, 58733, 43422, 20.431443992304157, 61.279296875, 32.679738562091494,
