LayerID, Total Cycles, Stall Cycles, Overall Util %, Mapping Efficiency %, Compute Util %,
0, 11659, 7036, 20.173256711553307, 55.46875, 20.851063829787233,
1, 8803, 642, 27.274792684312168, 16.713169642857142, 13.263727764887859,
2, 542037, 537374, 0.4429586910118682, 29.30908203125, 23.211523588553753,
3, 3433064, 3359081, 1.461551546956305, 74.365234375, 27.801418439716407,
4, 700199, 626216, 7.1659628191414155, 75.20751953125, 27.801418439716407,
