LayerID, Avg IFMAP SRAM BW, Avg FILTER SRAM BW, Avg FILTER Metadata SRAM BW, Avg OFMAP SRAM BW, Avg IFMAP DRAM BW, Avg FILTER DRAM BW, Avg OFMAP DRAM BW,
0, 1004.3746494671901, 0.18972838714846565, 0.011858024196779103, 62.04631039179553, 49.98570203031169, 50.0, 51.12218628292297,
1, 515.430441898527, 0.9427168576104746, 0.058919803600654665, 38.18003273322422, 49.98570203031169, 50.0, 56.045345345345346,
2, 515.430441898527, 0.9427168576104746, 0.058919803600654665, 38.18003273322422, 49.98570203031169, 50.0, 56.045345345345346,
3, 515.430441898527, 0.9427168576104746, 0.058919803600654665, 38.18003273322422, 49.98570203031169, 50.0, 56.045345345345346,
4, 515.430441898527, 0.9427168576104746, 0.058919803600654665, 38.18003273322422, 49.98570203031169, 50.0, 56.045345345345346,
5, 581.1891891891892, 7.9073359073359075, 0.4942084942084942, 86.10210210210211, 50.0, 50.0, 100.352,
6, 594.0137299771167, 9.37299771167048, 0.585812356979405, 66.00152555301297, 49.9904671115348, 50.0, 54.30627615062762,
7, 44.04582651391162, 1.6759410801963994, 0.10474631751227496, 88.09165302782324, 50.0, 50.0, 49.999071063632144,
8, 594.0137299771167, 9.37299771167048, 0.585812356979405, 66.00152555301297, 49.9904671115348, 50.0, 54.30627615062762,
9, 594.0137299771167, 9.37299771167048, 0.585812356979405, 66.00152555301297, 49.9904671115348, 50.0, 54.30627615062762,
10, 390.7562734352466, 21.265647533890974, 1.3291029708681859, 43.4173637150274, 50.0, 50.0, 247.98682042833607,
11, 378.52367370222476, 28.038790644609243, 1.7524244152880777, 35.04848830576155, 50.0, 49.9904671115348, 79.31153184165233,
12, 47.48557295960428, 6.753503709810388, 0.4220939818631492, 47.48557295960428, 50.0, 50.0, 50.0,
13, 378.52367370222476, 28.038790644609243, 1.7524244152880777, 35.04848830576155, 50.0, 49.9904671115348, 79.31153184165233,
14, 378.52367370222476, 28.038790644609243, 1.7524244152880777, 35.04848830576155, 50.0, 49.9904671115348, 79.31153184165233,
15, 76.03704327327833, 16.552281528876915, 1.0345175955548072, 7.040466969747993, 50.0, 49.98366013071895, 49.99601434834595,
16, 14.816243850680042, 6.321597376290152, 0.3950998360181345, 1.2346869875566702, 50.0, 49.981467165111674, 50.0,
17, 36.75602916432978, 18.37801458216489, 1.1486259113853057, 18.37801458216489, 50.0, 50.0, 49.951219512195124,
18, 14.816243850680042, 6.321597376290152, 0.3950998360181345, 1.2346869875566702, 50.0, 49.981467165111674, 50.0,
19, 14.816243850680042, 6.321597376290152, 0.3950998360181345, 1.2346869875566702, 50.0, 49.981467165111674, 50.0,
20, 1.337251061051257, 41.78909565785178, 2.6118184786157363, 0.32647730982696704, 50.0, 50.0, 50.0,
