LayerID, Total Cycles, Stall Cycles, Overall Util %, Mapping Efficiency %, Compute Util %,
0, 3467, 0, 50.87972310354773, 42.041015625, 20.851063829787233,
1, 5779, 0, 15.580117667416507, 12.6708984375, 6.385638297872339,
2, 2889, 0, 31.1656282450675, 27.55126953125, 12.858156028368795,
3, 69884, 28269, 40.38692690744663, 55.924479166666664, 27.801418439716347,
4, 276271, 234656, 10.216055974025505, 56.901041666666664, 27.801418439716347,
