LayerID, Total Cycles, Stall Cycles, Overall Util %, Mapping Efficiency %, Compute Util %,
0, 90325, 83378, 7.81179075560476, 67.70833333333334, 43.652561247216056,
1, 7333, 0, 49.11359607254875, 30.72574013157895, 21.1083108662525,
2, 222631, 218772, 1.6176992422438923, 58.1396484375, 40.37861915367485,
3, 1450315, 1339148, 7.784239975453608, 63.077799479166664, 43.652561247216326,
4, 6634133, 6522966, 1.7017445987290276, 62.630208333333336, 43.652561247216326,
