LayerID, Sparsity Representation, Original Filter Storage, New Storage (Filter+Metadata), Filter Metadata Storage, Avg FILTER Metadata SRAM BW, 
0, ellpack_block, 196608, 107520.0, 9216.0, 0.010230917219046646,
1, ellpack_block, 50176, 27440.0, 2352.0, 0.18395119662130455,
2, ellpack_block, 50176, 27440.0, 2352.0, 6.026197973311732e-05,
3, ellpack_block, 4194304, 2293760.0, 196608.0, 0.0019103502500207618,
4, ellpack_block, 4194304, 2293760.0, 196608.0, 0.013586381719914801,
