LayerID, Avg IFMAP SRAM BW, Avg FILTER SRAM BW, Avg OFMAP SRAM BW, Avg IFMAP DRAM BW, Avg FILTER DRAM BW, Avg OFMAP DRAM BW,
0, 10.597329453453172, 3.460352474596954, 10.597329453453172, 49.982058757568964, 49.9904671115348, 11.382079395085066,
1, 32.5018409927724, 10.263739260875495, 31.432701486431203, 50.0, 50.0, 44.190184049079754,
2, 31.432701486431203, 10.263739260875495, 32.5018409927724, 49.9904671115348, 50.0, 44.358086729946024,
3, 4.74576645241126, 1.5496380252771462, 4.74576645241126, 49.98099341104916, 49.98097093881776, 4.757575378464387,
4, 4.74576645241126, 1.5496380252771462, 4.74576645241126, 49.981075936603006, 49.98097093881776, 4.757575378464387,
