LayerID, Total Cycles, Stall Cycles, Overall Util %, Mapping Efficiency %, Compute Util %,
0, 6947, 0, 50.78451129984166, 100.0, 43.652561247216056,
1, 7333, 0, 49.11359607254875, 96.71052631578947, 42.216621732505,
2, 7333, 0, 49.11359607254875, 96.71052631578947, 42.216621732505,
3, 55583, 0, 50.77811561088822, 100.0, 43.652561247215985,
4, 55583, 0, 50.77811561088822, 100.0, 43.652561247215985,
