LayerID, SRAM IFMAP Start Cycle, SRAM IFMAP Stop Cycle, SRAM IFMAP Reads, SRAM Filter Start Cycle, SRAM Filter Stop Cycle, SRAM Filter Reads, SRAM OFMAP Start Cycle, SRAM OFMAP Stop Cycle, SRAM OFMAP Writes, DRAM IFMAP Start Cycle, DRAM IFMAP Stop Cycle, DRAM IFMAP Reads, DRAM Filter Start Cycle, DRAM Filter Stop Cycle, DRAM Filter Reads, DRAM OFMAP Start Cycle, DRAM OFMAP Stop Cycle, DRAM OFMAP Writes,
0, 65.0, 6885.0, 225792, 1.0, 6626.0, 73728, 127.0, 6947.0, 225792, -1506.0, -1.0, 75300, -1475.0, -1.0, 73750, 6947.0, 11462.0, 225792,
1, 65.0, 7271.0, 238336, 1.0, 7012.0, 75264, 127.0, 7293.0, 230496, -251.0, -1.0, 12550, -1557.0, -1.0, 77850, 7333.0, 11942.0, 230496,
2, 65.0, 7231.0, 230496, 1.0, 7012.0, 75264, 127.0, 7333.0, 238336, -4767.0, -1.0, 238350, -1506.0, -1.0, 75300, 7333.0, 12099.0, 238336,
3, 65.0, 55521.0, 1806336, 1.0, 55262.0, 589824, 127.0, 55583.0, 1806336, -1506.0, -1.0, 75300, -10486.0, 10486.0, 1048600, 16140.0, 60252.0, 1806336,
4, 65.0, 55521.0, 1806336, 1.0, 55262.0, 589824, 127.0, 55583.0, 1806336, -6022.0, -1.0, 301100, -10486.0, 10486.0, 1048600, 16140.0, 60252.0, 1806336,
