LayerID, Avg IFMAP SRAM BW, Avg FILTER SRAM BW, Avg FILTER Metadata SRAM BW, Avg OFMAP SRAM BW, Avg IFMAP DRAM BW, Avg FILTER DRAM BW, Avg OFMAP DRAM BW,
0, 2.2857142857142856, 1.1428571428571428, 1.3214285714285714, 1.1428571428571428, 50.0, 50.0, 32.0,
