LayerID, Total Cycles, Stall Cycles, Overall Util %, Mapping Efficiency %, Compute Util %,
0, 9603, 0, 65.99500156201186, 66.96428571428571, 65.70080862533693,
1, 6991, 0, 77.24216850236017, 98.68421052631578, 72.5026852846404,
