LayerID, Total Cycles, Stall Cycles, Overall Util %, Mapping Efficiency %, Compute Util %,
0, 3467, 0, 50.87972310354773, 55.078125, 20.851063829787233,
1, 5779, 0, 15.580117667416507, 17.314453125, 6.385638297872339,
2, 2889, 0, 31.1656282450675, 34.09423828125, 12.771276595744679,
3, 41615, 0, 67.82169890664424, 75.32552083333334, 27.801418439716347,
4, 41615, 0, 67.82169890664424, 74.0234375, 27.801418439716347,
