LayerID, Avg IFMAP SRAM BW, Avg FILTER SRAM BW, Avg FILTER Metadata SRAM BW, Avg OFMAP SRAM BW, Avg IFMAP DRAM BW, Avg FILTER DRAM BW, Avg OFMAP DRAM BW,
0, 343.59349359435726, 10.61292644306895, 0.9949618540377141, 32.50208723189866, 50.0, 50.0, 49.998228520814884,
1, 343.5908904950225, 5.131869630437747, 0.4811127778535388, 31.432701486431203, 50.0, 50.0, 49.999132321041216,
2, 343.63306556102617, 9.81808758745789, 0.9204457113241773, 32.50583052604301, 50.0, 50.0, 49.99601434834595,
3, 343.5471317927083, 10.611494418307592, 0.9948276017163367, 32.497701656067, 50.0, 49.99761598245363, 34.61541114922484,
4, 44.7678084335471, 1.3827894496848527, 0.12963651090795494, 4.234792689659861, 49.99529033075833, 49.99761598245363, 4.5975616584794725,
