LayerID, Sparsity Representation, Original Filter Storage, New Storage (Filter+Metadata), Filter Metadata Storage, Avg FILTER Metadata SRAM BW, 
0, ellpack_block, 73728, 40320.0, 3456.0, 1.4954565123323236,
1, ellpack_block, 75264, 41160.0, 3528.0, 0.6104862432946877,
2, ellpack_block, 75264, 41160.0, 3528.0, 0.6617895329206528,
3, ellpack_block, 589824, 322560.0, 27648.0, 1.993223271573787,
4, ellpack_block, 589824, 322560.0, 27648.0, 0.3835152792997739,
