LayerID, SRAM IFMAP Start Cycle, SRAM IFMAP Stop Cycle, SRAM IFMAP Reads, SRAM Filter Start Cycle, SRAM Filter Stop Cycle, SRAM Filter Reads, SRAM OFMAP Start Cycle, SRAM OFMAP Stop Cycle, SRAM OFMAP Writes, DRAM IFMAP Start Cycle, DRAM IFMAP Stop Cycle, DRAM IFMAP Reads, DRAM Filter Start Cycle, DRAM Filter Stop Cycle, DRAM Filter Reads, DRAM OFMAP Start Cycle, DRAM OFMAP Stop Cycle, DRAM OFMAP Writes,
0, 129.0, 2121.0, 10584064.0, 1.0, 1862.0, 36864, 255.0, 2247.0, 75264, -1506.0, -1.0, 75300, -984.0, -1.0, 49200, 2311.0, 3816.0, 75264,
1, 129.0, 5557.0, 26460160.0, 97.0, 5330.0, 37632, 255.0, 5675.0, 230496, -502.0, -1.0, 25100, -820.0, -1.0, 41000, 3250.0, 7767.0, 230496,
2, 129.0, 5153.0, 6615040.0, 1.0, 4882.0, 37888, 255.0, 5267.0, 62720, -2622.0, 2622.0, 262200, -1516.0, -1.0, 75800, 5331.0, 6585.0, 62720,
3, 129.0, 13681.0, 31752192.0, 1.0, 13422.0, 294912, 255.0, 13871.0, 602112, -1506.0, -1.0, 75300, -2622.0, 2622.0, 262200, 3250.0, 15427.0, 602112,
4, 129.0, 71955.0, 11907072.0, 1.0, 64632.0, 294912, 255.0, 72081.0, 451584, -2622.0, 70820.0, 3670800, -2622.0, 2622.0, 262200, 16744.0, 73248.0, 451584,
