LayerID, Total Cycles, Stall Cycles, Overall Util %, Mapping Efficiency %, Compute Util %,
0, 2311, 0, 38.165296408481176, 35.595703125, 15.638297872340425,
1, 5779, 0, 15.580117667416507, 14.628906250000002, 6.385638297872339,
2, 5331, 2442, 16.88942037141249, 31.582031249999996, 12.858156028368795,
3, 13871, 0, 50.86871890995602, 47.0703125, 20.851063829787233,
4, 72081, 61678, 9.788987389187165, 61.197916666666664, 27.801418439716315,
