LayerID, Total Cycles, Stall Cycles, Overall Util %, Mapping Efficiency %, Compute Util %,
0, 18527, 0, 50.77994278620392, 100.0, 43.652561247216006,
1, 12661, 0, 75.85498775768107, 94.23076923076923, 71.24100586009939,
2, 12661, 0, 75.85498775768107, 94.23076923076923, 71.24100586009939,
3, 395263, 0, 50.777330536883035, 100.0, 43.65256124721658,
4, 395263, 0, 50.777330536883035, 100.0, 43.65256124721658,
