LayerID, Total Cycles, Stall Cycles, Overall Util %, Mapping Efficiency %, Compute Util %,
0, 11659, 7036, 20.173256711553307, 46.875, 20.851063829787233,
1, 8803, 642, 27.274792684312168, 13.260323660714285, 13.263727764887859,
2, 542041, 537378, 0.44295542219131023, 24.3743896484375, 23.211523588553753,
3, 1819665, 1745682, 2.7574306259668675, 63.525390625, 27.801418439716407,
4, 740996, 667013, 6.771426566405217, 62.554931640625, 27.801418439716407,
