LayerID, Total Cycles, Stall Cycles, Overall Util %, Mapping Efficiency %, Compute Util %,
0, 25237, 21770, 6.9897372904861905, 46.2890625, 20.851063829787233,
1, 5779, 0, 15.580117667416507, 14.531250000000002, 6.385638297872339,
2, 5331, 2442, 16.88942037141249, 28.890380859374996, 12.858156028368795,
3, 442531, 400916, 6.377858274335583, 62.5732421875, 27.801418439716347,
4, 722105, 680490, 3.908572852978445, 60.188802083333336, 27.801418439716347,
