LayerID, Avg IFMAP SRAM BW, Avg FILTER SRAM BW, Avg FILTER Metadata SRAM BW, Avg OFMAP SRAM BW, Avg IFMAP DRAM BW, Avg FILTER DRAM BW, Avg OFMAP DRAM BW,
0, 27.78784952516481, 0.0013122951369617382, 0.0, 3.996697502161702, 49.990552751511125, 50.0, 4.067248252354267,
1, 11.95899015397605, 0.005468216805658916, 0.0, 3.98633005132535, 49.990557846152136, 50.0, 4.063984892069577,
2, 11.95899015397605, 0.005468216805658916, 0.0, 3.98633005132535, 49.990557846152136, 50.0, 4.063984892069577,
3, 11.95899015397605, 0.005468216805658916, 0.0, 3.98633005132535, 49.990557846152136, 50.0, 4.063984892069577,
4, 11.95899015397605, 0.005468216805658916, 0.0, 3.98633005132535, 49.990557846152136, 50.0, 4.063984892069577,
5, 11.848869737240932, 0.02015113900891315, 0.0, 3.9496232457469778, 50.0, 50.0, 4.091478267073889,
6, 11.825074756709519, 0.023323618849525676, 0.0, 3.9416915855698393, 49.99056459478411, 50.0, 4.022781281200891,
7, 3.9530055472549464, 0.018801453256860626, 0.0, 3.9530055472549464, 50.0, 50.0, 5.627329517237774,
8, 11.825074756709519, 0.023323618849525676, 0.0, 3.9416915855698393, 49.99056459478411, 50.0, 4.022781281200891,
9, 11.825074756709519, 0.023323618849525676, 0.0, 3.9416915855698393, 49.99056459478411, 50.0, 4.022781281200891,
10, 11.41747873513527, 0.07766992336826714, 0.0, 3.8058262450450897, 50.0, 49.99523219223801, 3.9427501733226853,
11, 11.220781197293315, 0.10389612219716032, 0.0, 3.740260399097772, 49.99284862932062, 49.99182717192906, 3.8313265794773765,
12, 3.8297951915624826, 0.06808524784999968, 0.0, 3.8297951915624826, 50.0, 50.0, 5.269507641815282,
13, 11.220781197293315, 0.10389612219716032, 0.0, 3.740260399097772, 49.99284862932062, 49.99182717192906, 3.8313265794773765,
14, 11.220781197293315, 0.10389612219716032, 0.0, 3.740260399097772, 49.99284862932062, 49.99182717192906, 3.8313265794773765,
15, 9.966103985998922, 0.27118650302037883, 0.0, 3.322034661999641, 50.0, 49.990730097519375, 3.4422554012847457,
16, 8.57143023224947, 0.4571429457199718, 0.0, 2.8571434107498237, 50.0, 49.99057121487248, 2.9616953584921575,
17, 3.459465166189107, 0.2162165728868192, 0.0, 3.459465166189107, 50.0, 50.0, 4.5087050183388016,
18, 8.57143023224947, 0.4571429457199718, 0.0, 2.8571434107498237, 50.0, 49.99057121487248, 2.9616953584921575,
19, 8.57143023224947, 0.4571429457199718, 0.0, 2.8571434107498237, 50.0, 49.99057121487248, 2.9616953584921575,
20, 0.36363739669714973, 1.454549586788599, 0.0, 0.36363739669714973, 50.0, 49.99523219223801, 50.0,
