LayerID, Total Cycles, Stall Cycles, Overall Util %, Mapping Efficiency %, Compute Util %,
0, 10220, 0, 62.95531509907045, 70.8984375, 60.686976071731756,
1, 4236151, 2655694, 36.47975485293135, 98.68421052631578, 97.4801675914221,
2, 27161, 0, 24.056551673355177, 100.0, 19.206349206349202,
3, 40742, 0, 24.056256442982672, 100.0, 19.20634920634918,
4, 27161, 0, 24.056551673355177, 100.0, 19.206349206349202,
