LayerID, Total Cycles, Stall Cycles, Overall Util %, Mapping Efficiency %, Compute Util %,
0, 61, 0, 24.897540983606557, 35.15625, 13.322368421052634,
1, 171, 0, 31.57894736842105, 21.875, 17.20430107526882,
