LayerID, Total Cycles, Stall Cycles, Overall Util %, Mapping Efficiency %, Compute Util %,
0, 6947, 0, 101.56902259968332, 61.067708333333336, 43.652561247216056,
1, 7333, 0, 49.11359607254875, 29.54358552631579, 21.1083108662525,
2, 3859, 0, 93.32728686188132, 56.34521484375, 40.37861915367485,
3, 154546, 43379, 73.05009511731136, 61.930338541666664, 43.652561247216326,
4, 578895, 467728, 19.501982224755785, 61.848958333333336, 43.652561247216326,
