LayerID, SRAM IFMAP Start Cycle, SRAM IFMAP Stop Cycle, SRAM IFMAP Reads, SRAM Filter Start Cycle, SRAM Filter Stop Cycle, SRAM Filter Reads, SRAM OFMAP Start Cycle, SRAM OFMAP Stop Cycle, SRAM OFMAP Writes, DRAM IFMAP Start Cycle, DRAM IFMAP Stop Cycle, DRAM IFMAP Reads, DRAM Filter Start Cycle, DRAM Filter Stop Cycle, DRAM Filter Reads, DRAM OFMAP Start Cycle, DRAM OFMAP Stop Cycle, DRAM OFMAP Writes,
0, 129.0, 79641.0, 2646016, 1.0, 75631.0, 36864, 5011.0, 79767.0, 75264, -656.0, 79496.0, 4001600, -656.0, -1.0, 32800, 34299.0, 80025.0, 75264,
1, 129.0, 5557.0, 6615040, 97.0, 5330.0, 37632, 255.0, 5675.0, 230496, -502.0, -1.0, 25100, -656.0, -1.0, 32800, 956.0, 5800.0, 230627,
2, 129.0, 1346105.0, 3307520, 1.0, 1257800.0, 37888, 47053.0, 1346215.0, 62720, -656.0, 1345535.0, 67207200, -656.0, -1.0, 32800, 941824.0, 1346878.0, 62720,
3, 129.0, 532971.0, 15876096, 1.0, 528961.0, 294912, 5011.0, 533161.0, 602112, -656.0, 532826.0, 26633600, -656.0, 26279.0, 1344800, 34299.0, 533406.0, 602112,
4, 129.0, 3781597.0, 11907072, 1.0, 3570302.0, 294912, 30471.0, 3781723.0, 451584, -656.0, 3781034.0, 188796800, -656.0, 26936.0, 1377600, 363822.0, 3782234.0, 451584,
