LayerID, Avg IFMAP SRAM BW, Avg FILTER SRAM BW, Avg FILTER Metadata SRAM BW, Avg OFMAP SRAM BW, Avg IFMAP DRAM BW, Avg FILTER DRAM BW, Avg OFMAP DRAM BW,
0, 7.611652490090179, 0.07766992336826714, 0.004854370210516696, 3.8058262450450897, 49.98096543322674, 49.98366013071895, 3.8400010204084345,
