LayerID, Total Cycles, Stall Cycles, Overall Util %, Mapping Efficiency %, Compute Util %,
0, 3473, 0, 101.58364526346098, 56.4453125, 43.65256124721605,
1, 7333, 0, 49.11359607254875, 26.824629934210524, 21.1083108662525,
2, 3859, 0, 93.32728686188132, 48.9599609375, 40.37861915367485,
3, 27791, 0, 101.55805836421864, 56.4697265625, 43.65256124721599,
4, 27791, 0, 101.55805836421864, 58.0078125, 43.65256124721599,
