LayerID, SRAM IFMAP Start Cycle, SRAM IFMAP Stop Cycle, SRAM IFMAP Reads, SRAM Filter Start Cycle, SRAM Filter Stop Cycle, SRAM Filter Reads, SRAM OFMAP Start Cycle, SRAM OFMAP Stop Cycle, SRAM OFMAP Writes, DRAM IFMAP Start Cycle, DRAM IFMAP Stop Cycle, DRAM IFMAP Reads, DRAM Filter Start Cycle, DRAM Filter Stop Cycle, DRAM Filter Reads, DRAM OFMAP Start Cycle, DRAM OFMAP Stop Cycle, DRAM OFMAP Writes,
0, 129.0, 6809.0, 301056, 1.0, 6486.0, 147456, 255.0, 6871.0, 225792, -3011.0, -1.0, 150550, -3933.0, -1.0, 196650, 6935.0, 11450.0, 225792,
1, 129.0, 5589.0, 125440, 65.0, 5330.0, 75264, 255.0, 5675.0, 230496, -502.0, -1.0, 25100, -1639.0, -1.0, 81950, 5779.0, 10388.0, 230496,
2, 129.0, 5549.0, 230496, 1.0, 5330.0, 75264, 255.0, 5715.0, 125440, -5018.0, -1.0, 250900, -3011.0, -1.0, 150550, 5779.0, 8287.0, 125440,
3, 129.0, 83105.0, 3612672, 1.0, 82782.0, 2359296, 255.0, 83231.0, 3612672, -3011.0, -1.0, 150550, -47186.0, -1.0, 2359300, 60526.0, 103055.0, 3612672,
4, 129.0, 83105.0, 3612672, 1.0, 82782.0, 2359296, 255.0, 83231.0, 3612672, -12043.0, -1.0, 602150, -47186.0, -1.0, 2359300, 60526.0, 103055.0, 3612672,
