LayerID, SRAM IFMAP Start Cycle, SRAM IFMAP Stop Cycle, SRAM IFMAP Reads, SRAM Filter Start Cycle, SRAM Filter Stop Cycle, SRAM Filter Reads, SRAM OFMAP Start Cycle, SRAM OFMAP Stop Cycle, SRAM OFMAP Writes, DRAM IFMAP Start Cycle, DRAM IFMAP Stop Cycle, DRAM IFMAP Reads, DRAM Filter Start Cycle, DRAM Filter Stop Cycle, DRAM Filter Reads, DRAM OFMAP Start Cycle, DRAM OFMAP Stop Cycle, DRAM OFMAP Writes,
0, 9.0, 690.0, 80, 2.0, 8.0, 42, 15.0, 695.0, 4056, -11.0, 107.0, 5500, -2.0, -1.0, 100, 102.0, 706.0, 4056,
1, 9.0, 571.0, 800, 1.0, 530.0, 608, 15.0, 579.0, 2880, -11.0, 59.0, 3300, -11.0, 11.0, 1100, 104.0, 585.0, 2880,
