LayerID, Total Cycles, Stall Cycles, Overall Util %, Mapping Efficiency %, Compute Util %,
0, 697, 0, 227.31348637015782, 65.625, 62.92553191489362,
1, 579, 0, 233.16062176165804, 95.0, 52.61538461538462,
