LayerID, SRAM IFMAP Start Cycle, SRAM IFMAP Stop Cycle, SRAM IFMAP Reads, SRAM Filter Start Cycle, SRAM Filter Stop Cycle, SRAM Filter Reads, SRAM OFMAP Start Cycle, SRAM OFMAP Stop Cycle, SRAM OFMAP Writes, DRAM IFMAP Start Cycle, DRAM IFMAP Stop Cycle, DRAM IFMAP Reads, DRAM Filter Start Cycle, DRAM Filter Stop Cycle, DRAM Filter Reads, DRAM OFMAP Start Cycle, DRAM OFMAP Stop Cycle, DRAM OFMAP Writes,
0, 129.0, 24815.0, 301056, 1.0, 22244.0, 147456, 255.0, 24877.0, 225792, -2622.0, 23606.0, 1311000, -2622.0, 2622.0, 262200, 3250.0, 26835.0, 225792,
1, 129.0, 5589.0, 125440, 65.0, 5330.0, 75264, 255.0, 5675.0, 230496, -502.0, -1.0, 25100, -1639.0, -1.0, 81950, 3250.0, 7767.0, 230496,
2, 129.0, 5549.0, 230496, 1.0, 5330.0, 75264, 255.0, 5715.0, 125440, -2622.0, 2622.0, 262200, -2622.0, -1.0, 131100, 5779.0, 8287.0, 125440,
3, 129.0, 1467098.0, 3612672, 1.0, 1466775.0, 2359296, 255.0, 1467224.0, 3612672, -2622.0, 440663.0, 22155900, -2622.0, 1461010.0, 73153800, 3250.0, 1468698.0, 3612672,
4, 129.0, 1467098.0, 3612672, 1.0, 1466775.0, 2359296, 255.0, 1467224.0, 3612672, -2622.0, 359350.0, 18091800, -2622.0, 1461010.0, 73153800, 13742.0, 1468698.0, 3612672,
