LayerID, Total Cycles, Stall Cycles, Overall Util %, Mapping Efficiency %, Compute Util %,
0, 24941, 18006, 7.072691552062868, 75.0, 20.851063829787233,
1, 5779, 0, 15.580117667416507, 45.9375, 12.771276595744679,
2, 5779, 0, 15.580117667416507, 45.9375, 12.771276595744679,
3, 1467224, 1383993, 1.9236326559543737, 100.0, 27.801418439716418,
4, 1467224, 1383993, 1.9236326559543737, 100.0, 27.801418439716418,
