LayerID, SRAM IFMAP Start Cycle, SRAM IFMAP Stop Cycle, SRAM IFMAP Reads, SRAM Filter Start Cycle, SRAM Filter Stop Cycle, SRAM Filter Reads, SRAM OFMAP Start Cycle, SRAM OFMAP Stop Cycle, SRAM OFMAP Writes, DRAM IFMAP Start Cycle, DRAM IFMAP Stop Cycle, DRAM IFMAP Reads, DRAM Filter Start Cycle, DRAM Filter Stop Cycle, DRAM Filter Reads, DRAM OFMAP Start Cycle, DRAM OFMAP Stop Cycle, DRAM OFMAP Writes,
0, 65.0, 19409.0, 2386944, 1.0, 17574.0, 36864, 127.0, 19471.0, 112896, -656.0, 19052.0, 984000, -656.0, -1.0, 32800, 4220.0, 19762.0, 112896,
1, 65.0, 7239.0, 5039104, 33.0, 7012.0, 37632, 127.0, 7293.0, 230496, -251.0, -1.0, 12550, -656.0, -1.0, 32800, 1050.0, 7355.0, 230496,
2, 65.0, 226675.0, 2652160, 1.0, 226464.0, 37888, 127.0, 226785.0, 125440, -656.0, 226007.0, 11316000, -656.0, -1.0, 32800, 56782.0, 227327.0, 125440,
3, 65.0, 181328.0, 19095552, 1.0, 177569.0, 294912, 127.0, 181390.0, 903168, -656.0, 180674.0, 9052800, -656.0, 19709.0, 1016800, 4220.0, 181758.0, 903168,
4, 65.0, 597263.0, 19095552, 1.0, 590782.0, 294912, 127.0, 597325.0, 903168, -656.0, 596555.0, 29815200, -656.0, 22994.0, 1180800, 19790.0, 597693.0, 903168,
