LayerID, Avg IFMAP SRAM BW, Avg FILTER SRAM BW, Avg OFMAP SRAM BW, Avg IFMAP DRAM BW, Avg FILTER DRAM BW, Avg OFMAP DRAM BW,
0, 9.954897162886052, 3.2505786654321804, 9.954897162886052, 49.924997794052764, 49.926007356982794, 10.074378137200224,
1, 32.5018409927724, 10.263739260875495, 31.432701486431203, 50.0, 49.934754240974335, 36.55185537583254,
2, 12.322694466720128, 4.02373696872494, 12.741833734295643, 49.92651690111274, 49.934754240974335, 13.363386599383235,
3, 1.306647762619175, 0.4266604939164653, 1.306647762619175, 49.92396532874138, 49.92390552712059, 1.306819336894465,
4, 1.306647762619175, 0.4266604939164653, 1.306647762619175, 49.923938296669945, 49.92390552712059, 1.306819336894465,
