LayerID, Total Cycles, Stall Cycles, Overall Util %, Mapping Efficiency %, Compute Util %,
0, 2311, 0, 38.165296408481176, 34.130859375, 15.638297872340425,
1, 5779, 0, 15.580117667416507, 14.458007812500002, 6.385638297872339,
2, 2889, 0, 31.1656282450675, 24.76318359375, 12.858156028368795,
3, 13871, 0, 50.86871890995602, 47.22900390625, 20.851063829787233,
4, 10403, 0, 67.82658848409113, 60.807291666666664, 27.801418439716315,
